instrument,timeframe,level_type,t,price,vwap_distance_norm,vol_forecast_pct_of_price,atr_distance,bounced,fold,pred_proba
ES,1h,TDA,14090,2088.093891402715,1.1972815276814366,0.0012606634386681,0.9392197627492204,0,1,0.3893114353610262
ES,1h,TDA,14090,2088.327367205543,1.2861601075487432,0.0012606634386681,0.98970101741469,0,1,0.38803390383560865
ES,1h,TDA,14090,2088.0553047404064,1.182592520485485,0.0012606634386681,0.9308767006284168,0,1,0.38952272056563864
ES,1h,HDBSCAN,14090,2084.275,-0.2564778787745786,0.0012606634386681,0.1135135135135331,0,1,0.42984767642458876
ES,1h,HDBSCAN,14090,2086.383333333333,0.5461135259191269,0.0012606634386681,0.5693693693693431,1,1,0.4179912106232605
ES,1h,HDBSCAN,14090,2080.6875,-1.6221521859709571,0.0012606634386681,-0.6621621621621622,1,1,0.450201482375179
ES,1h,HDBSCAN,14090,2084.75,-0.0756568903653412,0.0012606634386681,0.2162162162162162,0,1,0.4271689160933148
ES,1h,HDBSCAN,14090,2085.0,0.0195120509026966,0.0012606634386681,0.2702702702702703,0,1,0.4257607457325125
ES,1h,HDBSCAN,14090,2085.6,0.247917509945953,0.0012606634386681,0.3999999999999803,1,1,0.42238608738409866
ES,1h,TDA,14090,2073.5,-4.358259247427047,0.0012606634386681,-2.216216216216216,1,1,0.47149918742426106
ES,1h,KDE,14110,2084.130880880881,0.0588855392766731,0.0015400803677687,-1.0367954161057773,0,1,0.432967270244452
ES,1h,OPTICS,14110,2083.25,-0.2148501498667182,0.0015400803677687,-1.206896551724138,0,1,0.4303720328108306
ES,1h,OPTICS,14110,2084.75,0.2512781798848861,0.0015400803677687,-0.9172413793103448,0,1,0.423283845902466
ES,1h,OPTICS,14110,2084.25,0.0959020699676846,0.0015400803677687,-1.013793103448276,0,1,0.42564321814864003
ES,1h,OPTICS,14110,2082.25,-0.5256023697011212,0.0015400803677687,-1.4,0,1,0.43511358400243727
ES,1h,OPTICS,14110,2086.0,0.6397184546778898,0.0015400803677687,-0.6758620689655173,0,1,0.41740092242647914
ES,1h,MeanShift,14110,2083.948717948718,0.0022780037354741,0.0015400803677687,-1.0719717064544965,0,1,0.42616584982009387
ES,1h,Isolation-Forest,14110,2091.25,2.271167608808505,0.0015400803677687,0.3379310344827586,1,1,0.40046772940090114
ES,1h,MeanShift,14110,2072.75,-3.477748458127949,0.0015400803677687,-3.2344827586206897,1,1,0.47971141651696436
ES,1h,Isolation-Forest,14110,2089.0,1.5719751141810985,0.0015400803677687,-0.096551724137931,0,1,0.4109460290339918
ES,1h,Isolation-Forest,14110,2075.0,-2.7785559635005423,0.0015400803677687,-2.8,1,1,0.4776065335779492
ES,1h,Isolation-Forest,14110,2085.75,0.562030399719289,0.0015400803677687,-0.7241379310344828,0,1,0.4262226995438811
ES,1h,Isolation-Forest,14110,2091.25,2.271167608808505,0.0015400803677687,0.3379310344827586,1,1,0.40046772940090114
ES,1h,OPTICS,14110,2085.0,0.3289662348434868,0.0015400803677687,-0.8689655172413793,0,1,0.4221054634951185
ES,1h,MeanShift,14110,2078.209677419354,-1.7811415804837276,0.0015400803677687,-2.180200222469447,0,1,0.45347068953732844
ES,1h,OPTICS,14110,2084.0,0.0182140150090839,0.0015400803677687,-1.0620689655172413,0,1,0.4268241823622281
ES,1h,VWAP,14110,2083.9413873374137,0.0,0.0015400803677687,-1.073387272775277,0,1,0.4820857600045033
ES,1h,HDBSCAN,14110,2085.0,0.3289662348434868,0.0015400803677687,-0.8689655172413793,0,1,0.43120432577357515
ES,1h,GMM,14110,2085.776472829404,0.570256890221928,0.0015400803677687,-0.7190259363909216,0,1,0.4310765710134319
ES,1h,GMM,14110,2081.9880209193034,-0.6070129505777717,0.0015400803677687,-1.4505890638586574,0,1,0.44910614185822384
